date	TEM_max	TEM_min
2010-11-16	8.22	-3.21
2010-11-17	11.76	2.54
2010-11-18	7.59	-1.37
2010-11-19	6.04	-5.83
2010-11-20	11.2	1.15
2010-11-21	15.86	3.31
2010-11-22	18.5	14.19
2010-11-23	15.03	-5.07
2010-11-24	1.31	-6.24
2010-11-25	7.48	-0.67
2010-11-26	-0.18	-6.64
2010-11-27	-0.47	-7.47
2010-11-28	5.14	-8.98
2010-11-29	10.79	-3.12
2010-11-30	12.84	-1.19
2010-12-1	-1.13	-5.06
2010-12-2	-2.67	-4.84
2010-12-3	-0.2	-5.39
2010-12-4	0.9	-4.11
2010-12-5	-0.38	-5.97
2010-12-6	-3.5	-8.1
2010-12-7	-4.08	-10.96
2010-12-8	-4.22	-9.33
2010-12-9	-2.48	-15.85
2010-12-10	2.54	-4.16
2010-12-11	4.73	-6.78
2010-12-12	3.63	-7.67
2010-12-13	-7.11	-12.26
2010-12-14	-5.14	-13.64
2010-12-15	-5.24	-15.81
2010-12-16	-4.37	-14.52
2010-12-17	-3.99	-11.69
2010-12-18	-5.61	-14.35
2010-12-19	-4.63	-14.69
2010-12-20	-2.05	-15.75
2010-12-21	-1.8	-5.47
2010-12-22	0.29	-7.09
2010-12-23	-0.11	-1.58
2010-12-24	-0.32	-3.44
2010-12-25	-2.01	-5.59
2010-12-26	-3.09	-8.44
2010-12-27	-1.44	-9.49
2010-12-28	-0.9	-9.42
2010-12-29	1.92	-10.22
2010-12-30	7.08	1.4
2010-12-31	13.9	6.44
2011-1-1	12.06	-6.34
2011-1-2	-3.17	-9.91
2011-1-3	2.62	-8.59
2011-1-4	0.59	-6.48
2011-1-5	-2.16	-12.63
2011-1-6	-1.33	-6.42
2011-1-7	-5.78	-12.08
2011-1-8	-4.69	-15.17
2011-1-9	-1.42	-14.95
2011-1-10	-0.94	-13.26
2011-1-11	-4.32	-6.13
2011-1-12	-1.37	-9.81
2011-1-13	-3.93	-11.34
2011-1-14	-3.77	-10.92
2011-1-15	-0.92	-5.28
2011-1-16	-5.08	-15.28
2011-1-17	0.97	-12.94
2011-1-18	2.62	-1.8
2011-1-19	-1.87	-5.97
2011-1-20	-5.13	-9.62
2011-1-21	-9.52	-17.29
2011-1-22	-8.27	-19.29
2011-1-23	-7.57	-19.71
2011-1-24	0.09	-13.59
2011-1-25	-1.56	-6.54
2011-1-26	-1.76	-4.68
2011-1-27	-3.63	-7.95
2011-1-28	-0.63	-9.06
2011-1-29	0.52	-4.94
2011-1-30	-0.7	-10.78
2011-1-31	-7.19	-12.18
2011-2-1	-6.34	-10.3
2011-2-2	-4.91	-12.8
2011-2-3	-6.41	-14.88
2011-2-4	-3.92	-16.97
2011-2-5	-3.09	-14.32
2011-2-6	-0.58	-4.57
2011-2-7	-0.2	-6.82
2011-2-8	-5.26	-16.08
2011-2-9	-10.29	-21.88
2011-2-10	-11.68	-24.43
2011-2-11	-2.34	-19.15
2011-2-12	3.02	-3.47
2011-2-13	7.41	-0.18
2011-2-14	7.14	-5.12
2011-2-15	1.76	-9.01
2011-2-16	9.82	-2.36
2011-2-17	13.88	6.38
2011-2-18	13.14	2.14
2011-2-19	6.17	-4.45
2011-2-20	0.43	-3.78
2011-2-21	0.23	-8.41
2011-2-22	-4.22	-15.07
2011-2-23	-1.92	-16.76
2011-2-24	2.32	-1.96
2011-2-25	0.29	-8.68
2011-2-26	0.86	-6.93
2011-2-27	5.46	-0.18
2011-2-28	3.33	-5.76
2011-3-1	4.82	-9.01
2011-3-2	2.26	-4.18
2011-3-3	2.09	-5.89
2011-3-4	9.84	-1.46
2011-3-5	10.73	-1.03
2011-3-6	1.31	-6.02
2011-3-7	3.07	-7.66
2011-3-8	9.26	-2.8
2011-3-9	8.77	1.81
2011-3-10	7.34	0.52
2011-3-11	6.69	-0.52
2011-3-12	7.98	-0.52
2011-3-13	4.73	0.14
2011-3-14	5.93	-3.29
2011-3-15	2.34	-1.84
2011-3-16	14.13	2.03
2011-3-17	20.46	3.2
2011-3-18	17.67	2.14
2011-3-19	11.76	-2.44
2011-3-20	12.14	-0.36
2011-3-21	15.26	5.12
2011-3-22	5.88	2.3
2011-3-23	3.63	-1.53
2011-3-24	3.49	-4.68
2011-3-25	2.43	-6.19
2011-3-26	1.49	-8.57
2011-3-27	4.28	-9.27
2011-3-28	4.69	-7.15
2011-3-29	8.27	-6.56
2011-3-30	7.08	-4.02
2011-3-31	9.62	-7.39
2011-4-1	10.75	-4.87
2011-4-2	8.34	-1.39
2011-4-3	14.22	-4.4
2011-4-4	20.79	3.9
2011-4-5	8.94	0.54
2011-4-6	15.86	3.13
2011-4-7	7.66	2.12
2011-4-8	10.25	3.94
2011-4-9	16.67	6.69
2011-4-10	28.66	9.17
2011-4-11	22.26	9.33
2011-4-12	16.16	4.37
2011-4-13	18.63	0.09
2011-4-14	16.54	5.36
2011-4-15	10.95	2.82
2011-4-16	13.63	2.05
2011-4-17	10.91	2.75
2011-4-18	7.06	1.08
2011-4-19	5.27	1.22
2011-4-20	8.04	3.88
2011-4-21	13.07	0.7
2011-4-22	8.58	3.22
2011-4-23	21.83	8.9
2011-4-24	17.73	8.83
2011-4-25	12.93	9.24
2011-4-26	22.37	8.56
2011-4-27	17.93	12.8
2011-4-28	13.99	5.25
2011-4-29	15.75	3.45
2011-4-30	18.93	4.39
2011-5-1	23.03	11.99
2011-5-2	13.38	8.41
2011-5-3	13.63	7.03
2011-5-4	15.12	3.88
2011-5-5	18.03	1.56
2011-5-6	18.54	10.07
2011-5-7	18.48	9.39
2011-5-8	21.34	6.44
2011-5-9	22.24	7.34
2011-5-10	26.63	11.78
2011-5-11	28.86	13.63
2011-5-12	31.84	14.71
2011-5-13	29.2	17.39
2011-5-14	22.39	10.63
2011-5-15	11.85	5.79
2011-5-16	13.72	5.57
2011-5-17	15.39	6.49
2011-5-18	18.38	10.18
2011-5-19	19.4	13.52
2011-5-20	24.63	11.33
2011-5-21	26.18	12.8
2011-5-22	28.5	16.76
2011-5-23	28.03	17.24
2011-5-24	26.77	15.75
2011-5-25	19.49	14.24
2011-5-26	21.99	9.15
2011-5-27	14.26	9.03
2011-5-28	18.16	12.76
2011-5-29	28.66	15.14
2011-5-30	32.04	16.63
2011-5-31	33.37	20.98
2011-6-1	28.39	16.94
2011-6-2	24.89	14.76
2011-6-3	26.45	13.63
2011-6-4	34.54	18.09
2011-6-5	30.8	17.64
2011-6-6	30.69	13.29
2011-6-7	36.61	22.87
2011-6-8	36.39	23.07
2011-6-9	27.67	19.38
2011-6-10	23.18	14.36
2011-6-11	27.78	13.23
2011-6-12	20.84	11.74
2011-6-13	25.46	13.63
2011-6-14	24.92	12.51
2011-6-15	19.27	12.98
2011-6-16	25.48	14.92
2011-6-17	30.31	14.98
2011-6-18	29.33	18.16
2011-6-19	28.17	17.89
2011-6-20	25.1	18.43
2011-6-21	32.6	20.41
2011-6-22	27.44	19.27
2011-6-23	22.22	17.17
2011-6-24	19.92	15.64
2011-6-25	25.98	14.53
2011-6-26	29	15.93
2011-6-27	28.64	14.85
2011-6-28	24.67	15.12
2011-6-29	27.02	13.21
2011-6-30	30.57	13.49
2011-7-1	26.43	18.36
2011-7-2	35.73	20.03
2011-7-3	31.07	19.4
2011-7-4	29.41	18.52
2011-7-5	32.53	15.71
2011-7-6	31.84	19.92
2011-7-7	30.06	17.98
2011-7-8	30.73	17.89
2011-7-9	32.49	15.21
2011-7-10	33.01	17.35
2011-7-11	30.33	20.14
2011-7-12	31.16	19.74
2011-7-13	27.49	18.95
2011-7-14	28.3	13.7
2011-7-15	30.28	17.42
2011-7-16	32.36	17.62
2011-7-17	34.38	19.08
2011-7-18	35.35	23.16
2011-7-19	34.79	23.16
2011-7-20	36.07	21.9
2011-7-21	37.31	24.24
2011-7-22	34.81	21.9
2011-7-23	34.38	22.76
2011-7-24	31.5	22.11
2011-7-25	29.94	19.17
2011-7-26	29.88	17.33
2011-7-27	28.79	16.36
2011-7-28	31.91	24.61
2011-7-29	30.8	21.94
2011-7-30	32.06	18.99
2011-7-31	32.92	18.16
2011-8-1	31.52	19.47
2011-8-2	32.53	21.97
2011-8-3	28.98	20.87
2011-8-4	27.06	17.55
2011-8-5	30.55	17.87
2011-8-6	30.44	20.89
2011-8-7	29.36	19.62
2011-8-8	27.76	18.54
2011-8-9	28.14	17.33
2011-8-10	23.79	13.41
2011-8-11	25.93	10.27
2011-8-12	26.79	11.29
2011-8-13	29.76	15.52
2011-8-14	22.84	16.58
2011-8-15	26.18	15.07
2011-8-16	28.71	14.4
2011-8-17	28.79	12.39
2011-8-18	30.71	15.12
2011-8-19	31.07	12.51
2011-8-20	27.44	14.38
2011-8-21	27.42	13.36
2011-8-22	25.66	10.16
2011-8-23	28.79	10.88
2011-8-24	32.38	18.59
2011-8-25	26.45	16.09
2011-8-26	28.03	14.11
2011-8-27	28.32	12.91
2011-8-28	24.78	13.34
2011-8-29	26.11	9.24
2011-8-30	25.19	9.22
2011-8-31	29.04	15.43
2011-9-1	34.41	19.72
2011-9-2	35.58	20.82
2011-9-3	35.39	19.47
2011-9-4	23.37	13.61
2011-9-5	16.41	9.89
2011-9-6	19.56	8.72
2011-9-7	16.02	10.63
2011-9-8	18.18	14.04
2011-9-9	24.29	14.89
2011-9-10	22.94	12.89
2011-9-11	25.3	14.96
2011-9-12	28.01	13.57
2011-9-13	26.54	12.35
2011-9-14	20.32	7.53
2011-9-15	15.59	4.51
2011-9-16	15.77	3.09
2011-9-17	19.85	8.99
2011-9-18	21.99	7.48
2011-9-19	20.03	14.92
2011-9-20	23.07	9.53
2011-9-21	25.46	10.86
2011-9-22	21.45	8.29
2011-9-23	18.72	8.54
2011-9-24	16.69	6.36
2011-9-25	17.33	11.31
2011-9-26	20.21	7.62
2011-9-27	17.73	7.82
2011-9-28	14.78	10.48
2011-9-29	20.73	11.4
2011-9-30	13.02	3.94
2011-10-1	11.85	3.92
2011-10-2	17.06	2.21
2011-10-3	20.93	4.64
2011-10-4	24.11	5.05
2011-10-5	26.83	5.88
2011-10-6	27.98	7.71
2011-10-7	27.62	8.32
2011-10-8	28.14	8.02
2011-10-9	28.21	9.08
2011-10-10	26.63	9.96
2011-10-11	26.57	8.58
2011-10-12	22.11	9.33
2011-10-13	17.69	8.97
2011-10-14	16.92	8.74
2011-10-15	16.33	8.36
2011-10-16	12.8	6.69
2011-10-17	16.92	4.89
2011-10-18	10.68	3.74
2011-10-19	9.67	6.85
2011-10-20	8.22	5.81
2011-10-21	9.35	0.68
2011-10-22	15.98	-0.36
2011-10-23	19.76	1.96
2011-10-24	16.67	6.31
2011-10-25	21.43	4.08
2011-10-26	15.19	7.48
2011-10-27	9.89	2.01
2011-10-28	11.65	-1.58
2011-10-29	12.42	0.38
2011-10-30	11.52	-3.08
2011-10-31	11.33	0.7
2011-11-1	16.45	-0.99
2011-11-2	19.27	5.41
2011-11-3	13.21	6.06
2011-11-4	11.31	-1.31
2011-11-5	13.18	-2.26
2011-11-6	16.97	2.82
2011-11-7	13.9	10.99
2011-11-8	19.74	11.54
2011-11-9	17.1	3.92
2011-11-10	6.42	0.52
2011-11-11	5.52	-0.18
2011-11-12	15.46	-0.54
2011-11-13	18.01	11.69
2011-11-14	15.57	5.18
2011-11-15	15.3	4.28
2011-11-16	9.51	0.83
2011-11-17	1.56	-4.27
2011-11-18	8.79	-4.92
2011-11-19	13.54	3.63
2011-11-20	15.5	4.48
2011-11-21	6.04	1.69
2011-11-22	5.99	1.49
2011-11-23	10.63	0.92
2011-11-24	7.21	1.51
2011-11-25	15.17	3.63
2011-11-26	17.73	9.62
2011-11-27	13.74	2.79
2011-11-28	4.53	1.64
2011-11-29	4.35	-0.47
2011-11-30	3.65	-3.61
2011-12-1	3.72	-5.46
2011-12-2	5.61	-0.65
2011-12-3	7.66	-0.63
2011-12-4	10.86	5.14
2011-12-5	4.82	-0.36
2011-12-6	0.7	-1.33
2011-12-7	2.32	-4.01
2011-12-8	1.08	-4.43
2011-12-9	-0.2	-7.57
2011-12-10	-3.34	-11.24
2011-12-11	2.62	-9.11
2011-12-12	6.02	-7.5
2011-12-13	4.71	-3.04
2011-12-14	12.93	2.09
2011-12-15	13.99	1.56
2011-12-16	1.78	-1.84
2011-12-17	-0.13	-1.78
2011-12-18	3.78	-1.35
2011-12-19	10.27	2.28
2011-12-20	3.27	0.47
2011-12-21	8.36	3.18
2011-12-22	5.5	2.03
2011-12-23	1.85	-1.8
2011-12-24	3.07	-3.67
2011-12-25	6.15	-0.56
2011-12-26	6.85	-1.6
2011-12-27	2.32	-0.99
2011-12-28	-0.9	-4.65
2011-12-29	6.33	-2.53
2011-12-30	8.29	0.81
2011-12-31	5.23	2.12
2012-1-1	7.93	1.1
2012-1-2	-1.87	-5.6
2012-1-3	-5.48	-8.3
2012-1-4	1.44	-9.4
2012-1-5	5.61	-6.1
2012-1-6	11.18	1.7
2012-1-7	6.6	-1.1
2012-1-8	4.89	-4.4
2012-1-9	5.74	-5
2012-1-10	8.74	-3.9
2012-1-11	6.29	-3.3
2012-1-12	4.53	-3.9
2012-1-13	-6.11	-9.4
2012-1-14	-6.28	-10
2012-1-15	-4.71	-16.7
2012-1-16	7.1	-7.8
2012-1-17	11.36	0
2012-1-18	-3.48	-6.1
2012-1-19	-2.42	-10.6
2012-1-20	-9.03	-15
2012-1-21	-1.35	-12.2
2012-1-22	2.52	-12.2
2012-1-23	9.08	-0.6
2012-1-24	0.18	-2.2
2012-1-25	-0.52	-6.7
2012-1-26	0.99	-2.2
2012-1-27	4.69	-0.6
2012-1-28	0.66	-1.7
2012-1-29	0.27	-3.9
2012-1-30	7.75	-11.7
2012-1-31	13.18	4.4
2012-2-1	11.42	1.7
2012-2-2	6.92	-1.7
2012-2-3	6.78	-5
2012-2-4	3.88	-1.1
2012-2-5	7.43	-6.7
2012-2-6	5.77	-5.6
2012-2-7	2.26	-2.2
2012-2-8	2.43	-5
2012-2-9	1.17	-7.2
2012-2-10	0.43	-5
2012-2-11	-6.34	-13.9
2012-2-12	-0.94	-10.6
2012-2-13	0.7	-10
2012-2-14	0.54	-3.9
2012-2-15	3.92	-1.7
2012-2-16	6.49	-1.7
2012-2-17	7.14	-5
2012-2-18	4.59	-3.3
2012-2-19	1.49	-8.9
2012-2-20	3.78	-11.1
2012-2-21	6.31	-1.7
2012-2-22	4.1	0
2012-2-23	3.94	-3.3
2012-2-24	4.1	-0.6
2012-2-25	-0.38	-6.1
2012-2-26	6.29	-10
2012-2-27	4.98	0
2012-2-28	7.12	-10
2012-2-29	17.82	0.6
2012-3-1	3.72	0.6
2012-3-2	11.69	-1.1
2012-3-3	2.32	-1.1
2012-3-4	0.79	-2.8
2012-3-5	-0.41	-6.7
2012-3-6	16.47	-3.9
2012-3-7	19.67	6.7
2012-3-8	16.56	4.4
2012-3-9	2.59	-1.7
2012-3-10	11.02	-7.2
2012-3-11	19.22	-1.7
2012-3-12	18.72	7.8
2012-3-13	18.43	7.8
2012-3-14	26.27	2.8
2012-3-15	26.99	13.9
2012-3-16	25.87	11.1
2012-3-17	24.97	9.4
2012-3-18	22.22	12.2
2012-3-19	27.15	11.1
2012-3-20	28.54	12.2
2012-3-21	30.96	12.8
2012-3-22	28.79	11.7
2012-3-23	27.2	14.4
2012-3-24	17.2	11.7
2012-3-25	21.1	11.7
2012-3-26	9.69	1.1
2012-3-27	15.07	-1.7
2012-3-28	19.69	11.1
2012-3-29	12.87	0
2012-3-30	10.84	1.7
2012-3-31	6.44	1.7
2012-4-1	20.06	1.7
2012-4-2	15.68	2.8
2012-4-3	21.92	3.9
2012-4-4	17.46	6.7
2012-4-5	11.74	1.1
2012-4-6	14.87	-2.2
2012-4-7	18.21	-2.2
2012-4-8	15.34	7.2
2012-4-9	16.07	6.7
2012-4-10	4.42	-0.6
2012-4-11	11.47	-2.2
2012-4-12	14.49	-3.9
2012-4-13	18.46	-1.1
2012-4-14	16.22	9.4
2012-4-15	26.27	11.7
2012-4-16	21.52	12.8
2012-4-17	14.28	1.1
2012-4-18	19.96	1.1
2012-4-19	24.76	11.1
2012-4-20	22.96	10.6
2012-4-21	12.78	3.3
2012-4-22	11.31	0.6
2012-4-23	14.15	1.1
2012-4-24	16.49	1.1
2012-4-25	16.07	3.9
2012-4-26	14.96	7.8
2012-4-27	13.49	-2.2
2012-4-28	8.43	2.8
2012-4-29	17.39	0
2012-4-30	20.73	6.1
2012-5-1	19.58	11.1
2012-5-2	27.49	12.8
2012-5-3	30.01	16.7
2012-5-4	28.46	16.7
2012-5-5	21.13	13.9
2012-5-6	24.56	10
2012-5-7	20.98	9.4
2012-5-8	20.79	8.3
2012-5-9	18.52	7.8
2012-5-10	18.63	3.9
2012-5-11	23.66	3.3
2012-5-12	24.18	11.7
2012-5-13	22.87	13.3
2012-5-14	25.71	9.4
2012-5-15	27.98	6.7
2012-5-16	20.1	12.2
2012-5-17	22.28	6.1
2012-5-18	27.67	8.9
2012-5-19	31.07	10
2012-5-20	32.47	12.2
2012-5-21	22.53	15
2012-5-22	22.67	8.9
2012-5-23	27.96	8.3
2012-5-24	30.89	14.4
2012-5-25	30.69	21.7
2012-5-26	30.73	17.8
2012-5-27	34.81	16.7
2012-5-28	34.38	19.4
2012-5-29	29.36	21.1
2012-5-30	23.66	10
2012-5-31	20.14	8.9
2012-6-1	12.28	9.4
2012-6-2	23.14	7.2
2012-6-3	26.61	10.6
2012-6-4	24.58	12.8
2012-6-5	21.41	10
2012-6-6	25.55	6.7
2012-6-7	27.28	12.8
2012-6-8	29.74	8.9
2012-6-9	31.16	14.4
2012-6-10	33.1	13.3
2012-6-11	28.62	20
2012-6-12	25.14	18.3
2012-6-13	25.1	9.4
2012-6-14	29.2	10.6
2012-6-15	32.33	11.7
2012-6-16	34	17.8
2012-6-17	28.57	20
2012-6-18	33.93	14.4
2012-6-19	34.97	21.1
2012-6-20	34.11	20
2012-6-21	33.71	21.7
2012-6-22	28.75	14.4
2012-6-23	30.48	12.8
2012-6-24	31.54	16.7
2012-6-25	25.44	16.1
2012-6-26	27.83	8.9
2012-6-27	32.33	11.1
2012-6-28	39.95	18.9
2012-6-29	32.53	16.1
2012-6-30	31.86	18.9
2012-7-1	32.8	18.3
2012-7-2	33.9	16.1
2012-7-3	35	22.2
2012-7-4	36.7	22.2
2012-7-5	36.7	23.3
2012-7-6	38.3	21.7
2012-7-7	38.3	21.1
2012-7-8	36.7	21.7
2012-7-9	32.2	15.6
2012-7-10	30	15.6
2012-7-11	32.2	15.6
2012-7-12	32.2	15.6
2012-7-13	32.2	18.3
2012-7-14	32.2	17.8
2012-7-15	33.3	19.4
2012-7-16	35.6	15.6
2012-7-17	37.8	21.1
2012-7-18	33.3	21.7
2012-7-19	31.7	20
2012-7-20	27.2	16.1
2012-7-21	28.3	13.3
2012-7-22	32.2	18.9
2012-7-23	32.2	20
2012-7-24	32.2	20
2012-7-25	30	17.8
2012-7-26	30	25
2012-7-27	29.4	17.2
2012-7-28	29.4	17.8
2012-7-29	27.8	13.9
2012-7-30	30	17.8
2012-7-31	28.9	16.7
2012-8-1	27.8	16.7
2012-8-2	30	15
2012-8-3	32.2	18.3
2012-8-4	32.2	19.4
2012-8-5	30.6	20
2012-8-6	26.1	11.1
2012-8-7	28.9	11.1
2012-8-8	29.4	16.7
2012-8-9	28.3	17.8
2012-8-10	21.1	13.9
2012-8-11	22.8	12.8
2012-8-12	23.9	11.7
2012-8-13	22.2	15.6
2012-8-14	22.8	16.1
2012-8-15	26.7	13.9
2012-8-16	25.6	15.6
2012-8-17	22.8	13.3
2012-8-18	22.2	7.8
2012-8-19	23.3	11.1
2012-8-20	23.9	8.9
2012-8-21	24.4	10
2012-8-22	26.1	8.9
2012-8-23	28.3	10
2012-8-24	30	12.8
2012-8-25	30	16.1
2012-8-26	31.1	17.2
2012-8-27	29.4	20.6
2012-8-28	26.7	15
2012-8-29	26.1	13.3
2012-8-30	27.8	10.6
2012-8-31	32.2	11.1
2012-9-1	30.6	20.6
2012-9-2	26.7	20
2012-9-3	30.6	19.4
2012-9-4	29.4	18.3
2012-9-5	27.8	16.7
2012-9-6	28.9	16.7
2012-9-7	26.7	12.8
2012-9-8	25.6	11.1
2012-9-9	20.6	10.6
2012-9-10	21.7	8.9
2012-9-11	25.6	7.8
2012-9-12	27.2	10
2012-9-13	28.9	15
2012-9-14	26.1	10.6
2012-9-15	21.1	6.7
2012-9-16	24.4	6.1
2012-9-17	24.4	7.8
2012-9-18	22.8	12.8
2012-9-19	19.4	2.2
2012-9-20	21.7	10.6
2012-9-21	22.8	5
2012-9-22	18.3	6.1
2012-9-23	14.4	1.1
2012-9-24	17.8	0
2012-9-25	18.9	7.8
2012-9-26	23.3	15
2012-9-27	21.1	9.4
2012-9-28	18.9	7.8
2012-9-29	20.6	3.9
2012-9-30	20	3.9
2012-10-1	18.3	3.9
2012-10-2	17.2	10.6
2012-10-3	16.7	13.3
2012-10-4	25	9.4
2012-10-5	25	8.9
2012-10-6	9.4	-0.6
2012-10-7	11.7	3.3
2012-10-8	11.1	-2.2
2012-10-9	16.1	0
2012-10-10	14.4	3.9
2012-10-11	15.6	-1.7
2012-10-12	15	3.3
2012-10-13	12.2	1.7
2012-10-14	21.1	10.6
2012-10-15	18.9	7.8
2012-10-16	16.1	-2.2
2012-10-17	23.3	10
2012-10-18	20.6	8.3
2012-10-19	15	5.6
2012-10-20	12.2	5.6
2012-10-21	16.1	1.1
2012-10-22	21.1	6.1
2012-10-23	19.4	13.9
2012-10-24	25	12.8
2012-10-25	24.4	12.8
2012-10-26	24.4	5
2012-10-27	10.6	0.6
2012-10-28	10	1.1
2012-10-29	7.2	1.1
2012-10-30	6.7	1.1
2012-10-31	5.6	1.1
2012-11-1	10.6	-1.1
2012-11-2	8.3	-1.1
2012-11-3	6.1	-3.9
2012-11-4	6.1	-1.7
2012-11-5	5.6	-7.8
2012-11-6	6.7	-5.6
2012-11-7	8.9	-1.7
2012-11-8	10	-5.6
2012-11-9	13.9	-3.9
2012-11-10	18.9	8.3
2012-11-11	19.4	9.4
2012-11-12	16.7	-0.6
2012-11-13	2.2	-2.8
2012-11-14	3.9	-7.2
2012-11-15	6.1	-6.7
2012-11-16	9.4	-6.1
2012-11-17	10.6	-5.6
2012-11-18	11.7	-4.4
2012-11-19	12.2	-3.3
2012-11-20	11.1	4.4
2012-11-21	13.3	-2.2
2012-11-22	15.6	-3.3
2012-11-23	12.8	-1.7
2012-11-24	-0.6	-2.2
2012-11-25	5	-3.3
2012-11-26	4.4	-6.7
2012-11-27	2.8	-3.9
2012-11-28	5	-6.7
2012-11-29	7.8	-4.4
2012-11-30	10	-0.6
2012-12-1	13.9	-0.6
2012-12-2	13.9	11.1
2012-12-3	16.1	7.8
2012-12-4	16.1	6.7
2012-12-5	7.8	-2.2
2012-12-6	2.8	-5.6
2012-12-7	6.7	0.6
2012-12-8	6.7	2.2
2012-12-9	2.2	-0.6
2012-12-10	5.6	0
2012-12-11	0.6	-4.4
2012-12-12	4.4	-6.7
2012-12-13	6.1	-5.6
2012-12-14	8.3	-3.9
2012-12-15	6.7	-0.6
2012-12-16	10	5
2012-12-17	8.3	2.2
2012-12-18	3.3	-1.7
2012-12-19	5.6	1.7
2012-12-20	9.4	2.2
2012-12-21	7.2	-1.1
2012-12-22	0	-2.2
2012-12-23	0.6	-9.4
2012-12-24	0	-5.6
2012-12-25	0.6	-6.1
2012-12-26	-0.6	-3.3
2012-12-27	-1.7	-6.7
2012-12-28	-1.7	-6.7
2012-12-29	-1.7	-4.4
2012-12-30	-1.7	-8.3
2012-12-31	0	-8.3
